drug_id	dname	smiles_cleanup_status	n_active_bits	fraction_active_bits	n_atoms	n_heavy_atoms	n_fragments	molecular_weight_rdkit	formal_charge
2204	Fenobam	selected_first_valid_semicolon_candidate	40	0.01953125	18.0	18.0	1.0	266.688	0.0
2205	Piboserod hydrochloride	original	55	0.02685546875	28.0	28.0	2.0	405.9700000000001	0.0
2206	180083-23-2	original	65	0.03173828125	39.0	39.0	1.0	520.6330000000005	0.0
2207	SB 206553	original	49	0.02392578125	22.0	22.0	1.0	292.34200000000004	0.0
2208	Meclinertant	original	67	0.03271484375	42.0	42.0	1.0	587.0760000000001	0.0
2209	AG-041R	original	54	0.0263671875	40.0	40.0	1.0	544.652	0.0
2210	MK-0354	original	28	0.013671875	13.0	13.0	1.0	176.18300000000002	0.0
2211	PB-28	original	48	0.0234375	27.0	27.0	1.0	370.5810000000002	0.0
2212	BD-1047	original	28	0.013671875	17.0	17.0	1.0	275.223	0.0
2213	SCH-79797	original	52	0.025390625	28.0	28.0	1.0	371.4880000000001	0.0
2214	Vorapaxar	original	74	0.0361328125	36.0	36.0	1.0	492.59100000000024	0.0
2215	1252806-86-2	original	71	0.03466796875	40.0	40.0	1.0	548.7280000000004	0.0
2216	CHEMBL166161	original	56	0.02734375	29.0	29.0	1.0	414.5460000000001	0.0
2217	Osanetant	original	61	0.02978515625	42.0	42.0	1.0	606.6380000000001	0.0
2218	Rolofylline	original	43	0.02099609375	26.0	26.0	1.0	356.4700000000002	0.0
2219	176977-56-3	original	44	0.021484375	29.0	29.0	1.0	383.4030000000001	0.0
2220	arachidonylcyclopropylamide	original	33	0.01611328125	25.0	25.0	1.0	343.5550000000001	0.0
2221	MK-886	original	51	0.02490234375	32.0	32.0	1.0	472.09400000000016	0.0
2222	Veliflapon	original	46	0.0224609375	27.0	27.0	1.0	361.4410000000001	0.0
2223	Pravadoline	original	46	0.0224609375	28.0	28.0	1.0	378.472	0.0
2224	315703-52-7	original	49	0.02392578125	25.0	25.0	1.0	350.44700000000006	0.0
2225	CAY10581	original	42	0.0205078125	27.0	27.0	1.0	363.41300000000007	0.0
2226	EBPC	original	38	0.0185546875	19.0	19.0	1.0	261.277	0.0
2227	niraxostat	original	47	0.02294921875	22.0	22.0	1.0	299.33000000000004	0.0
2228	GW4869	original	38	0.0185546875	40.0	40.0	3.0	577.5160000000003	0.0
2229	Ezatiostat	original	53	0.02587890625	37.0	37.0	1.0	529.6590000000001	0.0
2230	VAPIPROST HYDROCHLORIDE	original	56	0.02734375	36.0	36.0	2.0	514.1060000000002	0.0
2231	GSK837149A	original	37	0.01806640625	38.0	38.0	1.0	554.614	0.0
2232	Daporinad	original	54	0.0263671875	29.0	29.0	1.0	391.5150000000001	0.0
2233	cPEPCK inhibitor	original	61	0.02978515625	34.0	34.0	1.0	463.51300000000015	0.0
2234	AZD7545	original	47	0.02294921875	31.0	31.0	1.0	478.87600000000015	0.0
2235	AR-C155858	original	62	0.0302734375	32.0	32.0	1.0	461.5440000000003	0.0
2236	TT-232	original	93	0.04541015625	66.0	66.0	1.0	947.1539999999999	0.0
2237	Ibutamoren mesylate	original	64	0.03125	42.0	42.0	2.0	624.7820000000004	0.0
2238	ML141	original	46	0.0224609375	29.0	29.0	1.0	407.4950000000001	0.0
2239	QS11	original	66	0.0322265625	43.0	43.0	1.0	567.6930000000002	0.0
2240	Gavestinel	original	46	0.0224609375	26.0	26.0	2.0	397.19300000000004	0.0
2241	Eliprodil	original	40	0.01953125	24.0	24.0	1.0	347.86100000000005	0.0
2242	Caroverine hydrochloride	original	48	0.0234375	28.0	28.0	2.0	401.93800000000016	0.0
2243	GYKI-53655	original	50	0.0244140625	26.0	26.0	1.0	352.3940000000001	0.0
2244	GSK4112	original	48	0.0234375	26.0	26.0	1.0	396.89600000000013	0.0
2245	ITX3	original	46	0.0224609375	27.0	27.0	1.0	371.4650000000001	0.0
2246	IVACHTIN	original	57	0.02783203125	31.0	31.0	1.0	447.46900000000034	0.0
2247	Tiplaxtinin	original	48	0.0234375	32.0	32.0	1.0	439.3890000000001	0.0
2248	17-Hydroxywortmannin	original	61	0.02978515625	31.0	31.0	1.0	430.45300000000026	0.0
2249	PF 184	selected_first_valid_semicolon_candidate	77	0.03759765625	44.0	44.0	1.0	619.0970000000003	0.0
2250	219773-55-4	original	52	0.025390625	26.0	26.0	1.0	366.4020000000001	0.0
2251	NCGC00263280-01	original	132	0.064453125	155.0	155.0	1.0	2180.5450000000005	0.0
2252	HLI373	selected_first_valid_semicolon_candidate	46	0.0224609375	25.0	25.0	1.0	341.41500000000013	0.0
2253	NSC 663284	original	45	0.02197265625	22.0	22.0	1.0	321.764	0.0
2254	VX-11e	original	67	0.03271484375	34.0	34.0	1.0	500.3610000000001	0.0
2255	CHEMBL522328	original	67	0.03271484375	35.0	35.0	1.0	494.66500000000025	0.0
2256	Lestaurtinib	original	58	0.0283203125	33.0	33.0	1.0	439.4710000000002	0.0
2257	Taladegib	original	60	0.029296875	37.0	37.0	1.0	512.5110000000003	0.0
2258	CHEMBL2132584	original	65	0.03173828125	36.0	36.0	1.0	526.0520000000002	0.0
2259	CPG-52364	original	55	0.02685546875	36.0	36.0	1.0	492.6240000000004	0.0
2260	PIM-1 INHIBITOR 2	original	40	0.01953125	23.0	23.0	1.0	322.755	0.0
2261	CAY10603	original	54	0.0263671875	32.0	32.0	1.0	446.50400000000036	0.0
2262	CHEMBL2426174	original	54	0.0263671875	28.0	28.0	1.0	388.41600000000005	0.0
2263	Deacylcortivazol	original	69	0.03369140625	36.0	36.0	1.0	488.62800000000016	0.0
2264	SA-13353	original	50	0.0244140625	30.0	30.0	1.0	411.6340000000001	0.0
2265	112648-68-7	original	62	0.0302734375	34.0	34.0	1.0	464.65000000000026	0.0
2266	NIGULDIPINE	original	63	0.03076171875	45.0	45.0	1.0	609.7230000000002	0.0
2267	ORG-25935 hydrochloride	original	47	0.02294921875	26.0	26.0	2.0	375.89600000000013	0.0
2268	165377-44-6	original	38	0.0185546875	29.0	29.0	3.0	441.44300000000004	0.0
2269	CHEMBL1270810	original	57	0.02783203125	32.0	32.0	1.0	456.5480000000002	0.0
2270	CHEMBL1408258	original	40	0.01953125	23.0	23.0	1.0	306.4130000000002	0.0
2271	1309805-49-9	original	61	0.02978515625	35.0	35.0	1.0	462.5530000000003	0.0
2272	BI99179	original	53	0.02587890625	29.0	29.0	1.0	391.47100000000006	0.0
2273	CHEMBL213634	original	53	0.02587890625	29.0	29.0	1.0	402.8370000000001	0.0
2274	Glutaminase C-IN-1	original	55	0.02685546875	31.0	31.0	1.0	475.43000000000023	0.0
2275	IPFK2	original	36	0.017578125	22.0	22.0	1.0	286.334	0.0
2276	1221186-53-3	original	53	0.02587890625	25.0	25.0	1.0	372.4750000000001	0.0
2277	DASA-58	original	40	0.01953125	30.0	30.0	1.0	453.54200000000026	0.0
2278	M77976	selected_first_valid_semicolon_candidate	39	0.01904296875	22.0	22.0	1.0	296.3260000000001	0.0
2279	NCGC00262689-01	original	65	0.03173828125	36.0	36.0	1.0	484.57500000000016	0.0
2280	SCHEMBL11752	original	59	0.02880859375	37.0	37.0	1.0	519.7110000000004	0.0
2281	NCGC00238624	original	58	0.0283203125	27.0	27.0	1.0	382.8110000000001	0.0
2282	ACC1 BMS	original	31	0.01513671875	23.0	23.0	1.0	313.39700000000005	0.0
2283	NCGC00262398	original	55	0.02685546875	32.0	32.0	1.0	484.0020000000001	0.0
2284	NCGC00263265-01	original	76	0.037109375	58.0	58.0	1.0	832.0659999999999	0.0
2285	NCGC00263268-01	original	52	0.025390625	41.0	41.0	1.0	576.7270000000002	0.0
2287	CHEMBL502156	original	72	0.03515625	41.0	41.0	1.0	561.7060000000005	0.0
2288	X-396	original	63	0.03076171875	37.0	37.0	1.0	547.4180000000001	0.0
2289	1439901-97-9	original	63	0.03076171875	35.0	35.0	2.0	490.9510000000002	0.0
2290	Fenebrutinib	original	90	0.0439453125	49.0	49.0	1.0	664.8110000000003	0.0
2291	QL47	original	65	0.03173828125	34.0	34.0	1.0	447.4980000000003	0.0
2292	riviciclib	original	55	0.02685546875	28.0	28.0	1.0	401.846	0.0
2293	bisindolylmaleimide i	original	48	0.0234375	31.0	31.0	1.0	412.4930000000001	0.0
2294	AMG 925	original	68	0.033203125	35.0	35.0	1.0	471.56500000000034	0.0
2295	THZ2	original	70	0.0341796875	41.0	41.0	1.0	566.0650000000002	0.0
2296	compound 22d [PMID: 16242323]	original	74	0.0361328125	43.0	43.0	2.0	608.1830000000002	0.0
2297	1429617-90-2	original	73	0.03564453125	40.0	40.0	1.0	546.5970000000002	0.0
2298	944341-54-2	original	66	0.0322265625	35.0	35.0	2.0	519.4330000000002	0.0
2299	FGF401	original	79	0.03857421875	37.0	37.0	1.0	506.56700000000023	0.0
2300	CHIR-98023	original	58	0.0283203125	32.0	32.0	1.0	471.30800000000016	0.0
2301	200484-11-3	original	46	0.0224609375	26.0	26.0	1.0	371.87199999999996	0.0
2302	946518-60-1	original	66	0.0322265625	36.0	36.0	4.0	594.4400000000003	0.0
2303	IKK-3 Inhibitor	original	57	0.02783203125	32.0	32.0	1.0	469.54400000000027	0.0
2304	MRT 68601 hydrochloride	original	61	0.02978515625	34.0	34.0	2.0	487.0480000000003	0.0
2305	CHEMBL2441273	original	58	0.0283203125	33.0	33.0	1.0	459.61900000000026	0.0
2306	TCS JNK 5a	original	45	0.02197265625	24.0	24.0	1.0	332.42800000000005	0.0
2307	WH-4-023	original	68	0.033203125	42.0	42.0	1.0	568.678	0.0
2308	N-Desmethyl Imatinib	original	66	0.0322265625	36.0	36.0	1.0	479.5880000000002	0.0
2309	MEK inhibitor	original	56	0.02734375	32.0	32.0	1.0	426.52000000000015	0.0
2310	LY3214996	original	60	0.029296875	32.0	32.0	1.0	453.5720000000004	0.0
2311	XMD17-109	original	77	0.03759765625	47.0	47.0	1.0	638.8169999999999	0.0
2312	SB-747651A	original	54	0.0263671875	25.0	25.0	1.0	342.4070000000001	0.0
2313	108740-89-2	original	61	0.02978515625	31.0	31.0	1.0	430.45300000000026	0.0
2314	EMD638683	original	44	0.021484375	26.0	26.0	1.0	364.348	0.0
2315	494772-87-1	original	42	0.0205078125	22.0	22.0	1.0	317.4140000000001	0.0
2316	DMH2	original	57	0.02783203125	34.0	34.0	1.0	451.5300000000002	0.0
2317	GW768505A	original	65	0.03173828125	40.0	40.0	2.0	573.9340000000002	0.0
2318	Citarinostat	original	50	0.0244140625	33.0	33.0	1.0	467.95700000000033	0.0
2319	CHEMBL2018451	original	47	0.02294921875	25.0	25.0	1.0	335.40700000000004	0.0
2320	CHEMBL3426805	original	39	0.01904296875	23.0	23.0	1.0	314.31600000000003	0.0
2321	NCGC00347951-01	original	39	0.01904296875	22.0	22.0	1.0	295.38199999999995	0.0
2322	CPI703	original	46	0.0224609375	22.0	22.0	1.0	298.39000000000004	0.0
2323	TPOP146	original	61	0.02978515625	35.0	35.0	1.0	481.59300000000036	0.0
2324	UNC0646	original	70	0.0341796875	45.0	45.0	1.0	621.915	0.0
2325	EPZ015866	original	57	0.02783203125	28.0	28.0	1.0	380.4920000000002	0.0
2326	Mivebresib	original	57	0.02783203125	32.0	32.0	1.0	459.4740000000001	0.0
2327	AZ9482	original	61	0.02978515625	34.0	34.0	1.0	450.5020000000002	0.0
2328	ACT 078	original	17	0.00830078125	15.0	15.0	3.0	395.272	0.0
2329	Ifosfamide-d4	original	30	0.0146484375	14.0	14.0	1.0	261.08899999999994	0.0
2330	AMD 473	original	18	0.0087890625	11.0	11.0	5.0	376.144	0.0
2331	UNII-S098K6HGD9	original	95	0.04638671875	55.0	55.0	2.0	787.2189999999999	0.0
2332	Indimitecan hydrochloride	original	57	0.02783203125	35.0	35.0	2.0	495.91900000000027	0.0
2333	Indotecan hydrochloride	original	54	0.0263671875	36.0	36.0	2.0	514.9620000000004	0.0
2334	LEXIBULIN	original	65	0.03173828125	32.0	32.0	1.0	434.5440000000002	0.0
2335	MPT0B098	original	45	0.02197265625	26.0	26.0	1.0	366.44200000000006	0.0
2336	AZ82	original	78	0.0380859375	39.0	39.0	1.0	560.642	0.0
2337	TAK-243	original	67	0.03271484375	34.0	34.0	1.0	519.527	0.0
2338	BIS(2-METHOXYETHYL) PHTHALATE	original	24	0.01171875	20.0	20.0	1.0	282.292	0.0
2339	PF-4136309	original	69	0.03369140625	41.0	41.0	1.0	568.6000000000001	0.0
2340	Vicriviroc	original	64	0.03125	38.0	38.0	1.0	533.6390000000004	0.0
2341	Taselisib	original	63	0.03076171875	34.0	34.0	1.0	460.5420000000002	0.0
2342	600734-06-3	original	64	0.03125	30.0	30.0	2.0	431.92000000000013	0.0
2343	Lanabecestat	original	58	0.0283203125	31.0	31.0	1.0	412.5370000000002	0.0
2344	GSK2194069	original	60	0.029296875	32.0	32.0	1.0	428.49200000000013	0.0
2345	CHEMBL3103000	original	40	0.01953125	24.0	24.0	1.0	320.44000000000017	0.0
2346	CHEMBL3103040	original	45	0.02197265625	25.0	25.0	1.0	335.4070000000002	0.0
2347	PF-06840003	original	36	0.017578125	17.0	17.0	1.0	232.21399999999997	0.0
2348	PD1-PDL1 inhibitor 1	original	58	0.0283203125	35.0	35.0	1.0	475.58500000000026	0.0
2349	GSK2837808A	original	76	0.037109375	46.0	46.0	1.0	649.6320000000001	0.0
2350	GW 6471	original	75	0.03662109375	45.0	45.0	1.0	619.6840000000003	0.0
2351	3BDO	original	44	0.021484375	24.0	24.0	1.0	327.336	0.0
2352	RUSKI-201 dihydrochloride	original	57	0.02783203125	27.0	27.0	3.0	430.445	0.0
2353	ML390	original	52	0.025390625	29.0	29.0	1.0	406.404	0.0
2354	Ralaniten acetate	original	40	0.01953125	36.0	36.0	1.0	521.0060000000003	0.0
2355	GSK682753A	original	54	0.0263671875	31.0	31.0	1.0	479.79100000000017	0.0
2356	Paricalcitol-D6	original	50	0.0244140625	30.0	30.0	1.0	416.6460000000002	0.0
2357	Supinoxin	original	50	0.0244140625	32.0	32.0	1.0	441.46300000000014	0.0
2358	Tecalcet	original	41	0.02001953125	21.0	21.0	1.0	303.83299999999997	0.0
2359	Irosustat	original	38	0.0185546875	21.0	21.0	1.0	309.3430000000001	0.0
2360	Cardiogenol C	original	38	0.0185546875	19.0	19.0	1.0	260.29699999999997	0.0
2361	granisetron	original	43	0.02099609375	23.0	23.0	1.0	312.41700000000003	0.0
2362	LY2365109 hydrochloride	original	50	0.0244140625	29.0	29.0	2.0	421.9210000000002	0.0
2363	CHEMBL3114578	original	56	0.02734375	27.0	27.0	1.0	386.44100000000014	0.0
2364	Metarrestin	original	48	0.0234375	36.0	36.0	1.0	474.6080000000001	0.0
2365	Visudyne	original	79	0.03857421875	53.0	53.0	1.0	718.807	0.0
2366	MLS-0090801.0001	original	58	0.0283203125	29.0	29.0	1.0	468.28800000000007	0.0
2367	MARIZOMIB	original	49	0.02392578125	21.0	21.0	1.0	313.78100000000006	0.0
2368	41276-02-2	original	50	0.0244140625	29.0	29.0	1.0	386.49900000000014	0.0
2369	Acalabrutinib	original	67	0.03271484375	35.0	35.0	1.0	465.51700000000017	0.0
2371	PERINDOPRIL	original	48	0.0234375	26.0	26.0	1.0	368.47400000000016	0.0
2372	A-1210477	original	89	0.04345703125	61.0	61.0	1.0	850.0549999999996	0.0
2373	58131-57-0	original	41	0.02001953125	20.0	20.0	1.0	279.25600000000003	0.0
2374	(R)-Etodolac	original	45	0.02197265625	21.0	21.0	1.0	287.3589999999999	0.0
2375	AIM-100	original	46	0.0224609375	28.0	28.0	1.0	371.44000000000005	0.0
2376	849727-81-7	original	38	0.0185546875	27.0	27.0	1.0	368.4040000000001	0.0
2377	S-99	original	53	0.02587890625	26.0	26.0	1.0	364.33099999999996	0.0
2378	473382-39-7	original	53	0.02587890625	28.0	28.0	1.0	378.5240000000003	0.0
2379	AZD-26	original	43	0.02099609375	26.0	26.0	1.0	343.43000000000006	0.0
2380	Akt-I-1,2	original	28	0.013671875	26.0	26.0	1.0	339.44200000000006	0.0
2381	Go 6976	original	48	0.0234375	29.0	29.0	1.0	378.4350000000002	0.0
2382	vactosertib	original	58	0.0283203125	30.0	30.0	1.0	399.4330000000001	0.0
2383	LDN-214117	original	45	0.02197265625	31.0	31.0	1.0	419.5250000000002	0.0
2384	LDN-212854	original	51	0.02490234375	31.0	31.0	1.0	406.4930000000001	0.0
2385	ML347	original	46	0.0224609375	27.0	27.0	1.0	352.39700000000005	0.0
2386	oligomycin A	original	81	0.03955078125	56.0	56.0	1.0	791.0760000000001	0.0
2387	AZD6738	original	61	0.02978515625	29.0	29.0	1.0	412.5190000000001	0.0
2388	Selonsertib	original	65	0.03173828125	33.0	33.0	1.0	445.50200000000024	0.0
2389	BI-847325	original	62	0.0302734375	35.0	35.0	1.0	464.5690000000002	0.0
2390	SCHEMBL15691525	original	63	0.03076171875	32.0	32.0	1.0	438.4380000000002	0.0
2391	PF-4800567	original	52	0.025390625	25.0	25.0	1.0	359.81700000000006	0.0
2392	staurosporine	original	62	0.0302734375	35.0	35.0	1.0	466.5410000000002	0.0
2393	nu6102	original	52	0.025390625	28.0	28.0	1.0	402.4800000000002	0.0
2394	CVT-313	original	52	0.025390625	29.0	29.0	1.0	400.48300000000023	0.0
2395	NVP-LCQ195	original	52	0.025390625	29.0	29.0	1.0	460.3430000000001	0.0
2396	CDK9 inhibitor	original	55	0.02685546875	36.0	36.0	1.0	499.55200000000025	0.0
2397	Voruciclib	original	61	0.02978515625	32.0	32.0	1.0	469.8430000000001	0.0
2398	THZ1	original	71	0.03466796875	41.0	41.0	1.0	566.0650000000002	0.0
2399	BML-277	original	42	0.0205078125	26.0	26.0	1.0	363.8040000000001	0.0
2400	MK-8776	original	50	0.0244140625	23.0	23.0	1.0	376.26200000000017	0.0
2401	c-FMS inhibitor	original	55	0.02685546875	30.0	30.0	1.0	406.5340000000001	0.0
2402	Lucitanib	original	62	0.0302734375	33.0	33.0	1.0	443.50300000000027	0.0
2403	BLZ945	original	56	0.02734375	28.0	28.0	1.0	398.48800000000017	0.0
2404	Empesertib	original	67	0.03271484375	40.0	40.0	1.0	559.6230000000002	0.0
2405	quinazolin-4-ylamine	original	21	0.01025390625	11.0	11.0	1.0	145.16499999999996	0.0
2406	WHI-P97	original	38	0.0185546875	24.0	24.0	1.0	455.106	0.0
2407	Tesevatinib	original	61	0.02978515625	33.0	33.0	1.0	491.3940000000001	0.0
2408	Poziotinib	original	65	0.03173828125	33.0	33.0	1.0	491.3500000000003	0.0
2409	AZD3759	original	66	0.0322265625	32.0	32.0	1.0	459.90900000000016	0.0
2410	PF-956980	original	50	0.0244140625	25.0	25.0	1.0	342.44700000000023	0.0
2411	AMG-337	original	66	0.0322265625	34.0	34.0	1.0	463.4730000000003	0.0
2412	Savolitinib	original	52	0.025390625	26.0	26.0	1.0	345.37000000000006	0.0
2413	Tepotinib	original	63	0.03076171875	37.0	37.0	1.0	492.58300000000025	0.0
2414	BMS-2	original	61	0.02978515625	34.0	34.0	1.0	458.42400000000004	0.0
2415	913376-84-8	original	73	0.03564453125	41.0	41.0	1.0	556.5940000000003	0.0
2416	AMG-208	original	51	0.02490234375	29.0	29.0	1.0	383.41100000000006	0.0
2417	MK-8033	original	60	0.029296875	34.0	34.0	1.0	471.5420000000002	0.0
2418	APY29	original	49	0.02392578125	25.0	25.0	1.0	332.37100000000004	0.0
2419	BMS-536924	original	69	0.03369140625	34.0	34.0	1.0	479.9680000000003	0.0
2420	Entrectinib	original	70	0.0341796875	41.0	41.0	1.0	560.649	0.0
2421	ITK inhibitor	original	72	0.03515625	42.0	42.0	1.0	609.818	0.0
2422	ZM39923	original	39	0.01904296875	25.0	25.0	1.0	331.45900000000006	0.0
2423	936091-56-4	original	61	0.02978515625	36.0	36.0	1.0	510.6640000000004	0.0
2424	936091-15-5	original	62	0.0302734375	36.0	36.0	1.0	510.6640000000004	0.0
2425	Decernotinib	original	54	0.0263671875	28.0	28.0	1.0	392.38500000000005	0.0
2426	C188-9	original	48	0.0234375	34.0	34.0	1.0	471.53400000000016	0.0
2427	STX-0119	original	49	0.02392578125	29.0	29.0	1.0	382.37900000000013	0.0
2428	BP-1-102	original	60	0.029296875	43.0	43.0	1.0	626.6000000000005	0.0
2429	CC-401	original	53	0.02587890625	29.0	29.0	1.0	388.47500000000014	0.0
2430	AMG-25	original	52	0.025390625	30.0	30.0	1.0	395.42200000000014	0.0
2431	hg-10-102-01	original	55	0.02685546875	26.0	26.0	1.0	377.8320000000003	0.0
2432	GSK2578215A	original	52	0.025390625	30.0	30.0	1.0	399.42500000000007	0.0
2433	GNE-9605	original	60	0.029296875	30.0	30.0	1.0	449.84000000000026	0.0
2434	BMS-3	original	51	0.02490234375	27.0	27.0	1.0	429.279	0.0
2435	TOLIMIDONE	original	33	0.01611328125	15.0	15.0	1.0	202.213	0.0
2436	PF-3644022	original	54	0.0263671875	27.0	27.0	1.0	374.4690000000001	0.0
2437	865362-74-9	original	45	0.02197265625	25.0	25.0	1.0	327.35100000000006	0.0
2438	OTSSP167	original	59	0.02880859375	33.0	33.0	1.0	487.43100000000027	0.0
2439	MPI-0479605	original	58	0.0283203125	30.0	30.0	1.0	407.52200000000016	0.0
2440	XMU-MP-1	original	50	0.0244140625	28.0	28.0	1.0	416.4880000000001	0.0
2441	WYE-687	original	70	0.0341796875	39.0	39.0	1.0	528.6170000000003	0.0
2442	PF-04979064	original	59	0.02880859375	33.0	33.0	1.0	446.5110000000003	0.0
2444	voxtalisib	original	44	0.021484375	20.0	20.0	1.0	270.29600000000005	0.0
2445	CP 346086	original	64	0.03125	35.0	35.0	1.0	477.4900000000001	0.0
2447	NVS-PAK1-1	original	64	0.03125	33.0	33.0	1.0	479.934	0.0
2448	SB 239063	original	48	0.0234375	27.0	27.0	1.0	368.41200000000003	0.0
2449	193746-75-7	original	49	0.02392578125	26.0	26.0	1.0	353.40100000000007	0.0
2450	TA-02	original	37	0.01806640625	25.0	25.0	1.0	333.341	0.0
2451	EO 1428	original	45	0.02197265625	25.0	25.0	1.0	415.7180000000001	0.0
2452	AMG-548	original	55	0.02685546875	35.0	35.0	1.0	461.5690000000002	0.0
2453	Losmapimod	original	52	0.025390625	28.0	28.0	1.0	383.46700000000016	0.0
2454	TAK-593	original	61	0.02978515625	33.0	33.0	1.0	445.48300000000023	0.0
2455	GSK2656157	original	62	0.0302734375	31.0	31.0	1.0	416.4600000000001	0.0
2456	LY3023414	original	57	0.02783203125	30.0	30.0	1.0	406.4860000000001	0.0
2457	GNE-493	original	48	0.0234375	26.0	26.0	1.0	372.45400000000024	0.0
2458	Acalisib	original	57	0.02783203125	30.0	30.0	1.0	401.40500000000003	0.0
2459	AMG319	original	56	0.02734375	29.0	29.0	1.0	385.40600000000006	0.0
2460	T-00127-HEV1	original	55	0.02685546875	30.0	30.0	1.0	411.5060000000002	0.0
2461	TAK-960	original	72	0.03515625	40.0	40.0	1.0	561.6090000000002	0.0
2462	PLX8394	original	65	0.03173828125	38.0	38.0	1.0	542.5430000000003	0.0
2463	303727-31-3	original	39	0.01904296875	25.0	25.0	1.0	347.805	0.0
2464	1096708-71-2	original	58	0.0283203125	32.0	32.0	1.0	506.29700000000014	0.0
2465	GSK872	original	48	0.0234375	26.0	26.0	1.0	383.4980000000001	0.0
2466	911417-87-3	original	63	0.03076171875	34.0	34.0	1.0	452.51800000000014	0.0
2467	1072959-67-1	original	60	0.029296875	30.0	30.0	1.0	408.45800000000025	0.0
2468	199433-58-4	original	41	0.02001953125	21.0	21.0	1.0	280.331	0.0
2469	DB07268	original	44	0.021484375	24.0	24.0	1.0	321.34000000000003	0.0
2470	MRT67307	original	67	0.03271484375	34.0	34.0	1.0	464.6140000000004	0.0
2471	476159-98-5	original	57	0.02783203125	31.0	31.0	1.0	442.9470000000002	0.0
2472	867331-82-6	original	71	0.03466796875	42.0	42.0	1.0	580.0879999999999	0.0
2473	BAY 61-3606	original	53	0.02587890625	29.0	29.0	1.0	390.40300000000013	0.0
2474	R-268712	original	54	0.0263671875	27.0	27.0	1.0	363.39600000000013	0.0
2475	Bayer-18	original	50	0.0244140625	28.0	28.0	1.0	390.4630000000002	0.0
2476	GDC-046	original	39	0.01904296875	23.0	23.0	1.0	350.20500000000004	0.0
2477	Sitravatinib	original	74	0.0361328125	45.0	45.0	1.0	629.6890000000004	0.0
2478	BMS-690514	original	61	0.02978515625	27.0	27.0	1.0	368.44100000000014	0.0
2479	TMP195	original	56	0.02734375	33.0	33.0	1.0	456.4240000000001	0.0
2480	AK-7	original	43	0.02099609375	26.0	26.0	1.0	437.35900000000004	0.0
2481	SRT3025	original	69	0.03369140625	40.0	40.0	1.0	569.756	0.0
2482	METHYLSTAT	original	59	0.02880859375	37.0	37.0	1.0	505.5710000000002	0.0
2483	GSK-J1	original	50	0.0244140625	29.0	29.0	1.0	389.4590000000001	0.0
